"Hereupon all the old silver in the colony was handed over to Captain John Hull. The battered silver cans and tankards, I suppose, and silver buckles, and broken spoons, and silver buttons of worn-out coats, and silver hilts of swords that had figured at court,â€”all such curious old articles were doubtless thrown into the melting pot together. But by far the greater part of the silver consisted of bullion from the mines of South America, which the English buccaneersâ€”who were little better than piratesâ€”had taken from the Spaniards and brought to Massachusetts. All this old and new silver being melted down and coined, the result was an immense amount of splendid shillings, sixpences, and threepences. Each had the date 1652 on the one side and the figure of a pine tree on the other. Hence they were called pine-tree shillings. And for every twenty shillings that he coined, you will remember, Captain John Hull was entitled to put one shilling into his own pocket.",1.0
"Ruth was excited. In the first place, as to most girls of her age, a ""real live actress"" was as much of a wonder as a Great Auk would have been; only, of course, Hazel Gray was much more charming than the garfowl!
Ruth Fielding was interested in moving picturesâ€”and for a particular reason. Long before she had gained the reward for the return of the pearl necklace to Nettie Parsons' aunt, Ruth had thought of writing a scenario. This was not a very original thought, for many, many thousand other people have thought the same thing.
Occasionally, when she had been to a film show, Ruth had wondered why she could not write a playlet quite as good as many she saw, and get money for it. But it had been only a thought; she knew nothing about the technique of the scenario, or how to go about getting an opinion upon her work if she should write one.",1.0
"But she did not fall from the horse, neither was she riding fast. A year or so ago she used to go like the wind. But that habit was broken, and she used the horse to get into the open to get fresh, hard exercise, and to work off a certain surplus energy that welled up in her and needed a physical outlet. That need has been in her heart for years. It was back of the impulse that kept the dauntless, little brown-clad figure on the streets and country roads of this community and built into a strong, muscular body what had been a frail and sickly frame during the first years of her life. But the riding gave her more than a body. It released a hardy soul. She was the happiest thing in the world. And she was happy because she was enlarging her horizon. She came to know all sorts and conditions of men; Charley O'Brien, the traffic cop, was one of her best friends. W. L. Holtz, the Latin teacher, was another.",1.0
"Here, the idlers of the place assemble to lounge and gossip, to look out for any outward-bound ships that are to be seen in the Channel, and to criticise the appearance and glorify the capabilities of the little fleet of Looe fishing-boats, riding snugly at anchor before them at the entrance of the bay.
The inhabitants number some fourteen hundred; and are as good-humoured and unsophisticated a set of people as you will meet with anywhere. The Fisheries and the Coast Trade form their principal means of subsistence. The women take a very fair share of the hard work out of the men's hands. You constantly see them carrying coals from the vessels to the quay in curious hand-barrows: they laugh, scream, and run in each other's way incessantly: but these little irregularities seem to assist, rather than impede them, in the prosecution of their tasks. As to the men, one absorbing interest appears to govern them all. The whole day long they are mending boats, painting boats, cleaning boats, rowing boats, or, standing with their hands in their pockets, looking at boats.",2.0
"We learned from our results that people who are afraid of spiders imagine them to be bigger. We also learned that in order to overestimate the size of an object, that object needs to cause the person to feel fear and unpleasantness on a daily basis.
We demonstrated in this work that negative emotions (fear and unpleasantness) cause people to overestimate size. But what about positive emotions? Some studies found that positive emotions could also change size estimation. For example, expert golf players estimate the physical size of the hole the ball is hit into to be larger than non-expert players estimate the hole to be.
The next question to be asked is what causes what? Do some people have an image of a big spider in their mind and this is why they are afraid of spiders? Or are they afraid of spiders because when they see one, they see it as bigger than it really is? This question requires some more studies. Such additional studies are important because understanding why people are afraid of spiders can help scientists develop ways to help such people get over their fear.",0.0
"Gilbert Brothers erected a saw mill here three years ago. A year later, the Denison Paper Manufacturing Company, of Mechanic Falls, erected a big pulp mill, which, also, the town voted to exempt from taxation for ten years. The mills are valuable companions for each other. The pulp mill utilizes all the waste of the saw mill. A settlement was speedily built by the operatives. Gilbertville now boasts of a post-office, a store, several large boarding houses, a nice school house, and over 500 inhabitants. The pulp mill employs seventy men. It runs night and day. It manufactures monthly 350 cords of poplar and spruce into pulp. It consumes monthly 500 cords of wood for fuel, 45 casks of soda ash, valued at $45 per cask, nine car loads of lime, 24,000 pounds to the car. It produces 1,000,000 pounds of wet fiber, valued at about $17,000, monthly. The pay roll amounts to $3,500 per month.",1.0
"Very naturally, I first examined the printing frame used in ordinary photography. This frame is extremely simple, and is very well adapted to its use. It is, undoubtedly, the best frame for blue process printing, when the area of the glass is not too large. The glass is set in an ordinary wooden frame, while the backboard is stiff and divided into two parts. A flat, bow-shaped spring is attached by a pivot to the center of each half of the backboard. The two halves of the backboard are hinged together by ordinary butts. Four lugs are fastened to the back of the frame, and, when the backboard is placed in position, the springs may be swung around, parallel to the line of the hinges, and pressed under the lugs, so that the back of the backboard is pressed most severely at the center of each half, while the glass is prevented from springing away from the backboard by the resistance of the frame at its edges.",1.0
"A clear fire burned in a tall fireplace, and an elderly man standing with his back to it, in evening dress and with a chain round his neck, glanced up from the newspaper he was holding spread out in both hands before his calm and severe face. He didn't move; but another lackey, in brown trousers and claw-hammer coat edged with thin yellow cord, approaching Mr. Verloc listened to the murmur of his name, and turning round on his heel in silence, began to walk, without looking back once. Mr. Verloc, thus led along a ground-floor passage to the left of the great carpeted staircase, was suddenly motioned to enter a quite small room furnished with a heavy writing-table and a few chairs. The servant shut the door, and Mr. Verloc remained alone. He did not take a seat. With his hat and stick held in one hand he glanced about, passing his other podgy hand over his uncovered sleek head.",1.0
"Wrap the tub or barrel well up in blankets or sheepskins, and put away for a week in some warm dry place, during which the mixture slowly turns into soap, giving a produce of about 120 pounds of excellent potash soap. If this soap is made with tallow or grease it will be nearly as hard as soda soap. When made by farmers or householders tallow or grease will generally be taken, as it is the cheapest, and ready to hand on the spot. For manufacturers, or for making laundry soap, nothing could be better than cotton seed oil. A magnificent soap can be made with this article, lathering very freely. When made with oil it is better to remelt in a kettle the potash soap, made according to the above directions, with half its weight of water, using very little heat, stirring constantly, and removing the fire as soon as the water is mixed with and taken up by the soap. A beautifully bright soap is obtained in this way, and curiously the soap is actually made much harder and stiffer by this addition of water than when it is in a more concentrated state previously to the water being added.",1.0
"It is important to mention here the large proportion of resinous matter hemlock-tanned leather contains. This resin is a very beautiful red substance, which communicates its peculiar color to the leather.
We should mention here that in these calculations we assume that the hide is in a perfectly dry state, water being a changeable element which does not allow one to arrive at a precise result.
These figures show the enormous differences resulting from diverse methods of tanning. Hemlock, which threatens to flood the markets of Europe, distinguishes itself above all. The high results attributable to the large proportion of resin that the hide assimilates, explain in part the lowness of its price, which renders it so formidable a competitor. One is also surprised at the large return from sumac-tanned hides when it is remembered in how short a time the tanning was accomplished, which, in the present case, only occupied half an hour.
The figures show us that the greatest return is obtained by means of those tanning substances which are richest in resin. In short, hemlock, sumac, and pine, which give the greatest return, are those containing the largest amount of resin.",2.0
"Without being actually afraid of mice, Theodoric classed them among the coarser incidents of life, and considered that Providence, with a little exercise of moral courage, might long ago have recognized that they were not indispensable, and have withdrawn them from circulation. As the train glided out of the station Theodoric's nervous imagination accused himself of exhaling a weak odor of stable yard, and possibly of displaying a moldy straw or two on his unusually well-brushed garments. Fortunately the only other occupation of the compartment, a lady of about the same age as himself, seemed inclined for slumber rather than scrutiny; the train was not due to stop till the terminus was reached, in about an hour's time, and the carriage was of the oId-fashioned sort that held no communication with a corridor, therefore no further traveling companions were likely to intrude on Theodoric's semiprivacy. And yet the train had scarcely attained its normal speed before he became reluctantly but vividly aware that he was not alone with the slumbering lady; he was not even alone in his own clothes.",2.0
"To those who love peace there can be no other hope in the present conflict than the defeat, the utter discrediting of the German legend, the ending for good and all of the blood and iron superstition, of Krupp, flag-wagging Teutonic Kiplingism, and all that criminal, sham efficiency that centres in Berlin. Never was war so righteous as war against Germany now. Never has any State in the world so clamored for punishment.
But be it remembered that Europe's quarrel is with the German State, not with the German people; with a system, and not with a race. The older tradition of Germany is a pacific and civilizing tradition. The temperament of the mass of German people is kindly, sane, and amiable. Disaster to the German Army, if it is unaccompanied by any such memorable wrong as dismemberment or intolerable indignity, will mean the restoration of the greatest people in Europe to the fellowship of Western nations. The role of England in this huge struggle is plain as daylight. We have to fight. If only on account of the Luxemburg outrage, we have to fight.",2.0
"THERE was a King of Hungary whose name was Adelbert.
When he lived at home, which was not often, it was in a castle of many towers and many halls and many stairways, in the city of Buda, by the side of the river Donau.
He had four daughters, and only one son, who was to be the King after him, whose name was Ladislaus. But it was the custom of those times, as boys and girls grew up, to send them for their training to some distance from their home, even for many months at a time, to try a little experiment on them, and see how they fared; and so, at the time I tell you of, there was staying in the castle of Buda the Prince Bela, who was the son of the King of Bohemia; and he and the boy Ladislaus studied their lessons together, and flew their kites, and hunted for otters, and rode with the falconers together.",1.0
"Near the southern extremity of the western coast of Ireland, there is a little harbor called Valentia, as you will see by referring to a map. It faces the Atlantic Ocean, and the nearest point on the opposite shore is a sheltered bay prettily named Heart's Content, in Newfoundland. The waters between are the stormiest in the world, wrathy with hurricanes and cyclones, and seldom smooth even in the calm months of midsummer. The distance across is nearly two thousand miles, and the depth gradually increases to a maximum of three miles. Between these two points of landâ€”Valentia in Ireland and Heart's Content in Newfoundlandâ€”a magical rope is laid, binding America to Europe with a firm bond, and enabling people in London to send instantaneous messages to those in New York. It is the first successful Atlantic cable, and my piece was cut from it before it was laid.",1.0
"Any individual recollection of the journey to Holland, aside from what has been told me, is getting into the traveling carriage, a little green leather Bajazzo dressed in red and white given to me by a relative, and the box of candies bestowed to take on the trip by a friend of my mother. Of our reception in the Belgian capital at the house of Adolphe Jones, the husband of my aunt Henriette, a sister of my mother, I retain many recollections.
Our pleasant host was a painter of animals, whom I afterward saw sharing his friend Verboeckhoven's studio, and whose flocks of sheep were very highly praised. At that time his studio was in his own house, and it seems as if I could still hear the call in my aunt's shrill voice, repeated countless times a day, ""Adolphe!"" and the answer, following promptly in the deepest bass tones, ""Henriette!"" This singular freak, which greatly amused us, was due, as I learned afterward, to my aunt's jealousy, which almost bordered on insanity. In later years I learned to know him as a jovial artist, who in the days of his youth very possibly might have given the strait-laced lady cause for anxiety.",2.0
"Shakespeare was an innovator of language. People quote his plays all of the time without realizing it. If you've ever heard someone say that ""love is blind"" or ""all that glitters is not gold,"" they're quoting The Merchant of Venice. In fact, Shakespeare is credited with inventing over 1700 words and phrases. Do you know the joint that bends in the middle of your arm? Without Shakespeare, we wouldn't have the word for elbow!
Not only has Shakespeare shaped the English language but he's also had a hand in almost every form of popular culture. From books to music to modern theatre, Shakespeare has served as an inspiration. The popular TV series Breaking Bad is in part inspired by Macbeth â€” just as House of Cards takes cues from Richard III, and the show Empire has been compared to King Lear.
One reason his work has endured is because he wrote about universal themes. His storylines are dramatic and engaging. His dialogue is witty and poetic. He wrote tales of forbidden romance, of political intrigue, of murder and revenge. In their time, these plays were comparable to modern blockbusters.",0.0
"When the atomic bombs were dropped on Hiroshima and Nagasaki a new age of science fiction dawned. The world knew, for the first time, of a technology that could truly destroy the world. Japan, reeling from the devastation of the two nuclear bombings, gave the world its most apt sci-fi metaphor for the mayhem and destruction of the bombings: Godzilla. A new Atomic Era subgenre of giant mutant creature attacks was born. Primarily told on film, these stories helped navigate the anxiety that at any moment some unstoppable force could end the world. This trope can still be seen today in the Cloverfield series and modern remakes of Godzilla. It can also be found in the enduringly popular movies in which superheroes do battle with a threatening outside force in possession of a new, devastating technology or a large, unstoppable monster.
As the Space Race heated up, humanity looked towards the stars with a mix of hope and fear. We dreamed of a better future with Star Trek, which brought attention to issues of racial disparities happening on our own planet during the Civil Rights Era and the duties a just society has to all its citizens.",1.0
"""Tick, tock! tick, tock!"" said again the old clock; and then there was a little buzzing noise, and the old clock began to strike; and all at once a little door over the dial-plate opened, and there stood a little bird crying, ""Cuckoo, cuckoo!"" And over the bird, on the top of the clock, a little man started up in a red coat, with sabre and musket complete, and began to march backwards and forwards.
Henry did not look up to see the bird and the little man; for he wanted to be out in the garden at play with his sister, instead of trying to write a theme on the ""Flight of Time.""
At last Henry finished his theme in these words: ""Time does not fly at all fast for me when I am trying to write a theme. On the contrary, it seems very long indeed. We ought to improve our time. We ought to work. Life is short. My theme is ended. And now, having written the required number of words, I will go out in the garden, and see if any peaches have fallen during the night.""",0.0
"There are cases where a long screw must be rotated with a traversing nut or other threaded piece traveling on its thread a limited and variable distance. At one time the threaded nut or piece may be required to go almost the entire length of the screw, and at another time a much shorter traverse would be required. In many instances the use of side check nuts is inconvenient, and in some it is impossible. One way of utilizing the nut as a set collar is to drill through its side for a set screw, place it on its screw, pour a little melted Babbitt metal, or drop a short, cold plug of it into the hole, tap the hole, and the tap will force the Babbitt into the threads.
Insert the set screw, and when it acts on the Babbitt metal it will force it with great friction on to the thread without injuring the thread; and when the set screw tension is released, the nut turns freely. A similar and perhaps a better result may be obtained by slotting the hole through the nut as though for the reception of a key.",2.0
"The inhabitants--five men, one woman and two children, according to the eclipse census--are natives of Tahiti. The houses are one story structures with clapboard sides, probably cut out in California and brought out in ships, to be erected on this island. The island on which they are built is about three-fourths of a mile in diameter and nearly circular in outline. The edge, which rises from five to twenty inches from the water, according to the tide's phase, goes down under the water to an even table of coral running out many feet into the sea; and is impossible to step on it with bare feet. At the end of this table the reef goes down perpendicularly, a sheer precipice, into the unfathomable sea. No vessel can anchor here, and to make a landing was an exciting matter. The island was approached in small boats on the side sheltered from the wind, and here, with the luck which characterized the trip, was found the only opening in this barrier of coral.",1.0
"On May 7 General Maurice published a letter in which he definitely asserted that the Premier had made a misleading statement to the House of Commons April 9, when he asserted that the British Army in France on Jan. 1, 1918, was considerably stronger than on Jan. 1, 1917; that he misstated the facts regarding the number of white divisions in Egypt and Palestine; also that Bonar Law, the Chancellor of the Exchequer, had made a misstatement in denying that the extension of the British front in France had been ordered by the Versailles War Council. 
A resolution was introduced by former Premier Asquith for the appointment of a committee to investigate the charges. The Lloyd George Government accepted the challenge and announced that they would regard the passage of the resolution as a vote of censure and would resign if it was carried. The debate on the resolution occurred May 9 and resulted in an overwhelming victory for the Government, the vote to uphold the Lloyd George Ministry being 293 to 106; the Irish members were not present.",2.0
"The two lads had come to a halt on the road about half a mile from the borders of Bloomsbury where they lived. From where they stood, holding their fishing rods, and quite a decent catch of finny prizes, they could look out over the beautiful surface of Lake Sunrise, which was over fifteen miles long, and in places as much as three or four wide.
""Mebbe you can tell me, Larry,"" the smaller boy presently said, ""just why Frank keeps sailing around over the lake that way? Suppose he's taking pictures from his biplane?""
""That might be, Elephant,"" Larry answered, slowly and thoughtfully. ""Seems to me I did hear somebody talking about the State wanting to get a map of the lake, with all its many coves and points. But ain't it more dangerous for aviators hanging over water than the shore?""
""That depends,"" remarked the other boy, whose real name was Fennimore Cooper Small, and who was rather apt to have an exalted idea of his own importance, as do so many undersized people.",1.0
"For what are Giants but great men and great women? and the world abounds with people who consider themselves as belonging to that class. And a great many of themâ€”Giants of Cleverness, Giants of Riches, Giants of Rankâ€”Giants of I know not how many things besides, who are walking about the world every day, very often feel themselves to be quite raised above the point of attending to trifles; so that you see I may (in an allegorical sense) say strictly of them that they cannot see carraway seeds. Oh my dears, however elevated you may be, or may become; however great or rich or learned, beware, I pray you, of being a Giant who cannot see a carraway seed!
For, as my explanation of the moral sense now goes on to show you; it is so far from being, as these Giants suppose, a proof of their superiority that they cannot see or notice things they consider beneath themâ€”that it is, in fact, an evidence of some imperfection or defect in either their moral or intellectual structure.",2.0
"The departure of the mobilized French soldiers who were in Bucharest has been the occasion for sympathetic manifestations toward France.
Among the population and in the streets there was not a single voice which was not heartily and enthusiastically for the Triple Entente in general and France in particular.
Certain personages, such as the General Pilot who in 1870 fought on the side of France, and certain newspaper editors who, yielding to national aspirations, have carried on since the first day of the war a violent campaign against Austria, are enthusiastically cheered by the public in the cafÃ©s and by the majority of the army officers who assisted in uniform at these scenes.
More than that, there were imposing manifestations in the streets; other meetings, still more effective, were held in secret, at which Generals and superior officers assisted. But notwithstanding this public sentiment the police are on the lookout; the orders they have received are particularly severe, as entire regiments are kept in readiness in the public parks and Government buildings. All those functionaries who are suspected of being openly hostile to Austria are closely followed and watched.",2.0
"It so happened that Worcester was captain of Biffen's house, and also of Biffen's ""footer"" team. My own opinion was that poor old Worcester would have given a lot to be out of such a house as Biffen's, and I know he utterly despised himself for having in a moment of inexplicable weakness consented to be permanent lead to Biffen's awful crowd on the Acres. He died a thousand deaths after each (usual) annihilation. Worcester and Acton had nothing in common, and, except that they were in the same house and form, they would not probably have come to nodding terms. Worcester, of course, looked up to the magnificent ""footer"" player as the average player looks up to the superlative. After the first game of the season, when Acton had turned out in all his glory, Dick had thereupon offered to resign his captaincy, even pressing, with perhaps suspicious eagerness, Acton's acceptance of that barren honour. But Acton did not bite. Captains were supposed to turn out pretty well every day with their strings, and Acton was not the sort of fellow to have his hands tied in any way. So he had gently declined.",2.0
"The Stone Age was an ancient time when people made tools from stone. Wood, bones and other materials were also used for tools, but those things don't last as long, so more stone tools are found. Stone (especially a kind of stone called flint) was used to cut things.
The period began with the first stone tools, about 2.7 million years ago. Some groups of people were still in the stone age into the 20th century. They also killed animals for food and clothing.
The time after the Stone Age is the Bronze Age, named after the metal bronze. The Stone Age ended when people discovered the art of smelting (making metals). The first metal used was copper, followed by bronze. People probably began using bronze instead of just stone in the Middle East sometime between 3000 and 2000 BC.
The Stone Age is divided by archaeologists (people who study relics) into three sections: Paleolithic (""old stone""), Mesolithic (""middle stone"") and Neolithic (""new stone""). Pottery was invented during the Neolithic Stone Age.",0.0
"Although the Farmer of Mount Vernon was much retired from the business world, he was by no means inattentive to the progress of public affairs. When the post bag arrived, he would select his letters and lay them aside for reading in the seclusion of his library. The newspapers he would peruse while taking his single cup of tea (his only supper) and read aloud passages of peculiar interest, remarking the matter as he went along. He read with distinctness and precision. These evenings with his family always ended at precisely nine o'clock, when he bade everyone good night and retired to rest, to rise again at four and renew the same routine of labour and enjoyment.
Washington's last days, like those that preceded them in the course of a long and well-spent life, were devoted to constant and careful employment. His correspondence both at home and abroad was immense. Yet no letter was unanswered. One of the best-bred men of his time, Washington deemed it a grave offence against the rules of good manners and propriety to leave letters unanswered.",1.0
"The first time, that you and I differed in Opinion on any material Question; was after your Arrival from Europe; and that point was the French Revolution.
You was well persuaded in your own mind that the Nation would succeed in establishing a free Republican Government: I was as well persuaded, in mine, that a project of such a Government, over five and twenty millions people, when four and twenty millions and five hundred thousands of them could neither write nor read: was as unnatural irrational and impracticable; as it would be over the Elephants Lions Tigers Panthers Wolves and Bears in the Royal Menagerie, at Versailles. Napoleon has lately invented a Word, which perfectly expresses my Opinion at that time and ever since. He calls the Project Ideology. And John Randolph, though he was 14 years ago, as wild an Enthusiast for Equality and Fraternity, as any of them; appears to be now a regenerated Proselite to Napoleons Opinion and mine, that it was all madness.",2.0
"For staining Bacillus tuberculosis the following is confidently commended as preferable to the materials and methods heretofore in use. Take glycerine, 20 parts; fuchsin, 3 parts; aniline oil, 2 parts; carbolic acid, 2 parts.
The solution is readily and speedily effected, with no danger of precipitation, and can be kept in stock without risk of deterioration. When wanted for use, put about two drops into a watch glass (a small pomatum pot is better) full of water and gently shake or stir. Just here there is some danger of precipitating the coloring matter, but the difficulty is easily avoided by gentle instead of vigorous stirring. After the stain is once dissolved in the water no further trouble occurs; if any evaporation takes place by being left too long, it is the water that goes, not the main solvent. The color should now be a light, translucent red, much too diffuse for writing ink. Put in the smeared cover glass, after passing it a few times through a flame, and leave it, at the ordinary temperature of a comfortable room, half an hour.",2.0
"Carbohydrates are chemical compounds that contain only oxygen, hydrogen and carbon. They are made up of joined-up sugars. Sugars have the general formula Cm(H2O)n, and are also known as saccharides.
Certain carbohydrates are an important storage and transport form of energy in most organisms, including plants and animals.
Carbohydrates are the most common source of energy for the human body. Protein builds tissue and cells in the body. Carbohydrates are very good for energy, but, if a person eats more than needed, the extra is changed into fat.
If necessary, humans can live without eating carbohydrates because the human body can change proteins into carbohydrates. People of some cultures eat food with very little carbohydrates, but they still remain healthy.
Research in the United States and Canada have shown that people get about 40% to 60% of their energy from carbohydrates. However, studies suggest that some people get at least 55% to 75% of energy from carbohydrates. It may depend on the amount of physical work done by people: the harder the work, the more energy they need. ",1.0
"""Oh, father,"" said a little Frog to the big one sitting by the side of a pool, ""I have seen such a terrible monster! It was as big as a mountain, with horns on its head, and a long tail, and it had hoofs divided in two.""
""Tush, child, tush,"" said the old Frog, ""that was only Farmer White's Ox. It isn't so big either; he may be a little bit taller than I, but I could easily make myself quite as broad; just you see."" So he blew himself out, and blew himself out, and blew himself out. ""Was he as big as that?"" asked he.
""Oh, much bigger than that,"" said the young Frog.
Again the old one blew himself out, and asked the young one if the Ox was as big as that.
""Bigger, father, bigger,"" was the reply.
So the Frog took a deep breath, and blew and blew and blew, and swelled and swelled and swelled. And then he said: ""I'm sure the Ox is not as big as ______"" But at this moment he burst.
""Self-conceit may lead to self-destruction.""",0.0
"The spring came in with a quickening glory. A fortnight ago the snow was everywhere, the skaters were still out on the streams, the young fellows having rough snowballing matches, then suddenly one morning the white blanket turned a faint, sickly, soft gray, and withered. The pallid skies grew blue, the brown earth showed in patches, there were cheerful sounds from the long-housed animals, rivulets were all afloat running in haste to swell the streams, and from thence to the river and the lakes.
The tiny rings of fir and juniper brightened, the pine branches swelled with great furry buds, bursting open into pale green tassels that moved with every breath of wind. The hemlocks shot out feathery fronds, the spruce spikes of bluish green, the maples shook around red blossoms and then uncurled tiny leaves. The hickories budded in a strange, pale yellow, but the oaks stood sturdy with some of the winter's brown leaves clinging to them.",1.0
"It must not be supposed that, in setting forth the memories of this half-hour between the moment my uncle left my room till we met again at dinner, I am losing sight of ""Almayer's Folly."" Having confessed that my first novel was begun in idleness--a holiday task--I think I have also given the impression that it was a much-delayed book. It was never dismissed from my mind, even when the hope of ever finishing it was very faint. Many things came in its way: daily duties, new impressions, old memories. It was not the outcome of a need--the famous need of self-expression which artists find in their search for motives. The necessity which impelled me was a hidden, obscure necessity, a completely masked and unaccountable phenomenon. Or perhaps some idle and frivolous magician (there must be magicians in London) had cast a spell over me through his parlour window as I explored the maze of streets east and west in solitary leisurely walks without chart and compass. Till I began to write that novel I had written nothing but letters, and not very many of these.",2.0
"When I was a boy, my grandfather frequently told a story concerning a dog which he knew, as an example of true fidelity. This animal was a mastiff that belonged to a friend, Mr. Prideaux, to whom it was a constant companion. Whenever Mr. Prideaux went out for a walk, Turk was sure to be near his heels. Street dogs would bark and snarl at the giant as his massive form attracted their attention, but Turk seldom noticed them. At night he slept outside his master's door, and no sentry could be more alert upon his watch than the faithful dog. One day Mr. Prideaux had a dinner party. The dog Turk was present, and stretched his huge form upon the hearthrug. It was a cold night in winter, and Mr. Prideaux's friends after dinner began to discuss the subject of dogs.",0.0
"Rachel has been used to a life in the city, but she is now on a visit to her uncle's in the country; and she has fine times rambling through the woods and fields.
Her cousin Paul takes her to pick berries, and tells her the names of the things she sees. ""Smell of these leaves,"" Paul will say, breaking a twig from a shrub, somewhat like a huckleberry-bush, and crushing the leaves in his hand. ""This is the bayberry-shrub. How fragrant the leaves are! It bears a berry with a gray wax-like coating; and in Nova Scotia this wax is much used instead of tallow, or mixed with tallow, to make candles.""
""But what is this little red berry on the ground?"" asked Rachel once when they were on one of their rambles. ""It has a dark glossy leaf; and I like the taste and the smell of it very much.""",0.0
"In the five-barrel gun the cartridge feeder contains 100 cartridges, in five Vertical rows of 20 cartridges each, and these are kept supplied, when firing, from supplementary holders. One image shows the portable rest manufactured by the Gardner Gun Company. It consists of two wrought iron tubes, placed at right angles to each other; the front bar can be easily unlocked, and placed in line with the trail bar, from which project two arms, each provided with a screw that serves for the lateral adjustment of the gun. These screws are so arranged as to allow for an oscillating motion of the gun through any distance up to 15 deg. The tripod mounting, used for naval as well as land purposes which illustrates the two barrel gun complete. The five barrel gun is shown mounted on a similar tripod. The length of this weapon over all is 53.5 inches, the barrels (Henry system) are 33 inches long, with seven grooves of a uniform twist of one turn in 22 inches.",2.0
"The rush of the water and the booming of the mill bring a dreamy deafness, which seems to heighten the peacefulness of the scene. They are like a great curtain of sound, shutting one out from the world beyond. And now there is the thunder of the huge covered wagon coming home with sacks of grain. That honest wagoner is thinking of his dinner, getting sadly dry in the oven at this late hour; but he will not touch it till he has fed his horses,â€”the strong, submissive, meek-eyed beasts, who, I fancy, are looking mild reproach at him from between their blinkers, that he should crack his whip at them in that awful manner as if they needed that hint! See how they stretch their shoulders up the slope toward the bridge, with all the more energy because they are so near home. Look at their grand shaggy feet that seem to grasp the firm earth, at the patient strength of their necks, bowed under the heavy collar, at the mighty muscles of their struggling haunches!",1.0
"Fulldome refers to immersive dome-based video projection environments. The dome, horizontal or tilted, is filled with real-time (interactive) or pre-rendered (linear) computer animations, live capture images, or composited environments.
Although the current technology emerged in the early-to-mid 1990s, fulldome environments have evolved from numerous influences, including immersive art and storytelling, with technological roots in domed architecture, planetariums, multi-projector film environments, flight simulation, and virtual reality.
Initial approaches to moving fulldome imagery used wide-angle lenses, both 35 and 70 mm film, but the expense and ungainly nature of the film medium prevented much progress; furthermore, film formats such as Omnimax did not cover the full two pi steradians of the dome surface, leaving a section of the dome blank (though, due to seating arrangements, that part of the dome was not seen by most viewers). Later approaches to fulldome utilized monochromatic vector graphics systems projected through a fisheye lens. Contemporary configurations employ raster video projectors, either singly or grouped together to cover the dome surface with full-color images and animations.",2.0
"""Why, when a fellow says that he has got the best marbles, and the best kite, and the swiftest sled, and the handsomest velocipede, and the most knowing dog, anywhere in town, we say his talk is all 'great I and little you.' That is, we mean he is always bragging; and a braggart is a very disagreeable person,"" said Wallace.
Herbie looked at Georgie, and both blushed a little. The boys had great fun with their kites; and when they got home, and Wallace and Herbie went up stairs to put away the kite, Herbie said, ""Well, my kite did beat Georgie's, just as I told him it would.""
""That is true,"" said Wallace; ""but you said the other day that you liked Georgie, and didn't like him, because he was always telling how much bigger and better his things were than yours; and now, today, you were making yourself disagreeable to him by bragging about your kite. Now, if you want the boys to like you, my lad, you must give up talking 'great I and little you,' for it is not sensible nor kind.""",1.0
"Oracle bone script was the form of Chinese characters used on oracle bonesâ€”animal bones or turtle plastrons used in pyromantic divinationâ€”in the late 2nd millennium BCE, and is the earliest known form of Chinese writing. The vast majority record the pyromantic divinations of the royal house of the late Shang dynasty at the capital of Yin (modern Anyang, Henan Province); dating of the Anyang examples of oracle bone script varies from c. 14thâ€“11th centuries BCE to c. 1200â€“1050 BCE. Very few oracle bone writings date to the beginning of the subsequent Zhou dynasty, because pyromancy fell from favor and divining with milfoil became more common. The late Shang oracle bone writings, along with a few contemporary characters in a different style cast in bronzes, constitute the earliest significant corpus of Chinese writing, which is essential for the study of Chinese etymology, as Shang writing is directly ancestral to the modern Chinese script. It is also the oldest known member and ancestor of the Chinese family of scripts.",2.0
"The Meadow-Brook girl did not dare to go on and enter the secret channel for fear of exposing the hiding place of the houseboat. She was watching for some other nook into which to drive her boat. In case her pursuers discovered her, she determined to jump out and make her escape as best she could, leaving the boat on the beach. Then a sudden idea occurred to her.
Harriet picked up a tin dipper that lay in the boat and that had been used for bailing. This she hurled as far out in the lake as she could throw it. The dipper fell with a splash that was plainly heard both by herself and those in the pursuing boat.
""Out there he is!"" cried a voice in the other boat. She heard the pursuers head out. Harriet took advantage of the opportunity to move her rowboat ahead a few rods. She then turned it sharply to the shore. The girl was fortunate in being able to find cover in the overhanging foliage, behind which she took refuge.",0.0
"The sugar-cane vendor eyed the other shrewdly. What was the gossip he had heard concerning Fa'ng, the famous old hatchetman? Was it not that the old man was always hungry? Yes, that was it! Fa'ng, whose long knife and swift arm had been the most feared thing in all Chinatown, was starvingâ€”too proud to beg, too honest to steal.
""You have eaten well, venerable Fa'ng?"" The inquiry was in a casual tone, respectful.
""Aih, I have eaten well,"" replied the old hatchetman, averting his face.
""How unfortunate for me! I have not yet eaten my rice; for when one must dine alone, one goes slowly to table. Is it not written that a bowl of rice shared is doubly enjoyed? Would you not at least have a cup of tea while I eat my mean fare?"" 
""I shall be honoured to sip tea with you, estimable Bow Sam,"" replied the hatchetman with poorly disguised eagerness.",1.0
